,label,img_path,bord,phyllotaxie,type_feuille,ligneux
1222,amborella,dataset_processed_v3/Train/amborella/81.jpg,lisse,alterne,simple,oui
1223,amborella,dataset_processed_v3/Train/amborella/160.jpg,lisse,alterne,simple,oui
1224,amborella,dataset_processed_v3/Train/amborella/13.jpg,lisse,alterne,simple,oui
1225,amborella,dataset_processed_v3/Train/amborella/60.jpg,lisse,alterne,simple,oui
1226,amborella,dataset_processed_v3/Train/amborella/35.jpg,lisse,alterne,simple,oui
1227,amborella,dataset_processed_v3/Train/amborella/115.jpg,lisse,alterne,simple,oui
1228,amborella,dataset_processed_v3/Train/amborella/174.jpg,lisse,alterne,simple,oui
1229,amborella,dataset_processed_v3/Train/amborella/03.jpg,lisse,alterne,simple,oui
1230,amborella,dataset_processed_v3/Train/amborella/180.jpg,lisse,alterne,simple,oui
1231,amborella,dataset_processed_v3/Train/amborella/10.jpg,lisse,alterne,simple,oui
1232,amborella,dataset_processed_v3/Train/amborella/22.jpg,lisse,alterne,simple,oui
1233,amborella,dataset_processed_v3/Train/amborella/124.jpg,lisse,alterne,simple,oui
1234,amborella,dataset_processed_v3/Train/amborella/182.jpg,lisse,alterne,simple,oui
1235,amborella,dataset_processed_v3/Train/amborella/44.jpg,lisse,alterne,simple,oui
1236,amborella,dataset_processed_v3/Train/amborella/123.jpg,lisse,alterne,simple,oui
1237,amborella,dataset_processed_v3/Train/amborella/65.jpg,lisse,alterne,simple,oui
1238,amborella,dataset_processed_v3/Train/amborella/amborella086.jpg,lisse,alterne,simple,oui
1239,amborella,dataset_processed_v3/Train/amborella/193.jpg,lisse,alterne,simple,oui
1240,amborella,dataset_processed_v3/Train/amborella/84.jpg,lisse,alterne,simple,oui
1241,amborella,dataset_processed_v3/Train/amborella/140.jpg,lisse,alterne,simple,oui
1242,amborella,dataset_processed_v3/Train/amborella/amborella093.jpg,lisse,alterne,simple,oui
1243,amborella,dataset_processed_v3/Train/amborella/14.jpg,lisse,alterne,simple,oui
1244,amborella,dataset_processed_v3/Train/amborella/125.jpg,lisse,alterne,simple,oui
1245,amborella,dataset_processed_v3/Train/amborella/112.jpg,lisse,alterne,simple,oui
1246,amborella,dataset_processed_v3/Train/amborella/141.jpg,lisse,alterne,simple,oui
1247,amborella,dataset_processed_v3/Train/amborella/131.jpg,lisse,alterne,simple,oui
1248,amborella,dataset_processed_v3/Train/amborella/145.jpg,lisse,alterne,simple,oui
1249,amborella,dataset_processed_v3/Train/amborella/103.jpg,lisse,alterne,simple,oui
1250,amborella,dataset_processed_v3/Train/amborella/54.jpg,lisse,alterne,simple,oui
1251,amborella,dataset_processed_v3/Train/amborella/165.jpg,lisse,alterne,simple,oui
1252,amborella,dataset_processed_v3/Train/amborella/132.jpg,lisse,alterne,simple,oui
1253,amborella,dataset_processed_v3/Train/amborella/amborella091.jpg,lisse,alterne,simple,oui
1254,amborella,dataset_processed_v3/Train/amborella/120.jpg,lisse,alterne,simple,oui
1255,amborella,dataset_processed_v3/Train/amborella/75.jpg,lisse,alterne,simple,oui
1256,amborella,dataset_processed_v3/Train/amborella/192.jpg,lisse,alterne,simple,oui
1257,amborella,dataset_processed_v3/Train/amborella/153.jpg,lisse,alterne,simple,oui
1258,amborella,dataset_processed_v3/Train/amborella/162.jpg,lisse,alterne,simple,oui
1259,amborella,dataset_processed_v3/Train/amborella/01.jpg,lisse,alterne,simple,oui
1260,eugenia,dataset_processed_v3/Train/eugenia/191.jpg,lisse,oppose,simple,oui
1261,eugenia,dataset_processed_v3/Train/eugenia/eugenia098.jpg,lisse,oppose,simple,oui
1262,eugenia,dataset_processed_v3/Train/eugenia/42.jpg,lisse,oppose,simple,oui
1263,eugenia,dataset_processed_v3/Train/eugenia/40.jpg,lisse,oppose,simple,oui
1264,eugenia,dataset_processed_v3/Train/eugenia/190.jpg,lisse,oppose,simple,oui
1265,eugenia,dataset_processed_v3/Train/eugenia/91.jpg,lisse,oppose,simple,oui
1266,eugenia,dataset_processed_v3/Train/eugenia/173.jpg,lisse,oppose,simple,oui
1267,eugenia,dataset_processed_v3/Train/eugenia/eugenia082.jpg,lisse,oppose,simple,oui
1268,eugenia,dataset_processed_v3/Train/eugenia/90.jpg,lisse,oppose,simple,oui
1269,eugenia,dataset_processed_v3/Train/eugenia/134.jpg,lisse,oppose,simple,oui
1270,eugenia,dataset_processed_v3/Train/eugenia/eugenia096.jpg,lisse,oppose,simple,oui
1271,eugenia,dataset_processed_v3/Train/eugenia/155.jpg,lisse,oppose,simple,oui
1272,eugenia,dataset_processed_v3/Train/eugenia/11.jpg,lisse,oppose,simple,oui
1273,eugenia,dataset_processed_v3/Train/eugenia/185.jpg,lisse,oppose,simple,oui
1274,eugenia,dataset_processed_v3/Train/eugenia/15.jpg,lisse,oppose,simple,oui
1275,eugenia,dataset_processed_v3/Train/eugenia/31.jpg,lisse,oppose,simple,oui
1276,eugenia,dataset_processed_v3/Train/eugenia/71.jpg,lisse,oppose,simple,oui
1277,eugenia,dataset_processed_v3/Train/eugenia/eugenia090.jpg,lisse,oppose,simple,oui
1278,eugenia,dataset_processed_v3/Train/eugenia/51.jpg,lisse,oppose,simple,oui
1279,eugenia,dataset_processed_v3/Train/eugenia/24.jpg,lisse,oppose,simple,oui
1280,eugenia,dataset_processed_v3/Train/eugenia/151.jpg,lisse,oppose,simple,oui
1281,eugenia,dataset_processed_v3/Train/eugenia/111.jpg,lisse,oppose,simple,oui
1282,eugenia,dataset_processed_v3/Train/eugenia/152.jpg,lisse,oppose,simple,oui
1283,eugenia,dataset_processed_v3/Train/eugenia/95.jpg,lisse,oppose,simple,oui
1284,eugenia,dataset_processed_v3/Train/eugenia/32.jpg,lisse,oppose,simple,oui
1285,eugenia,dataset_processed_v3/Train/eugenia/183.jpg,lisse,oppose,simple,oui
1286,eugenia,dataset_processed_v3/Train/eugenia/142.jpg,lisse,oppose,simple,oui
1287,eugenia,dataset_processed_v3/Train/eugenia/195.jpg,lisse,oppose,simple,oui
1288,eugenia,dataset_processed_v3/Train/eugenia/73.jpg,lisse,oppose,simple,oui
1289,eugenia,dataset_processed_v3/Train/eugenia/135.jpg,lisse,oppose,simple,oui
1290,eugenia,dataset_processed_v3/Train/eugenia/eugenia087.jpg,lisse,oppose,simple,oui
1291,eugenia,dataset_processed_v3/Train/eugenia/82.jpg,lisse,oppose,simple,oui
1292,eugenia,dataset_processed_v3/Train/eugenia/93.jpg,lisse,oppose,simple,oui
1293,eugenia,dataset_processed_v3/Train/eugenia/122.jpg,lisse,oppose,simple,oui
1294,eugenia,dataset_processed_v3/Train/eugenia/41.jpg,lisse,oppose,simple,oui
1295,eugenia,dataset_processed_v3/Train/eugenia/164.jpg,lisse,oppose,simple,oui
1296,eugenia,dataset_processed_v3/Train/eugenia/eugenia084.jpg,lisse,oppose,simple,oui
1297,eugenia,dataset_processed_v3/Train/eugenia/eugenia081.jpg,lisse,oppose,simple,oui
1298,eugenia,dataset_processed_v3/Train/eugenia/eugenia094.jpg,lisse,oppose,simple,oui
1299,eugenia,dataset_processed_v3/Train/eugenia/105.jpg,lisse,oppose,simple,oui
1300,eugenia,dataset_processed_v3/Train/eugenia/74.jpg,lisse,oppose,simple,oui
1301,eugenia,dataset_processed_v3/Train/eugenia/20.jpg,lisse,oppose,simple,oui
1302,eugenia,dataset_processed_v3/Train/eugenia/04.jpg,lisse,oppose,simple,oui
1303,eugenia,dataset_processed_v3/Train/eugenia/eugenia086.jpg,lisse,oppose,simple,oui
1304,eugenia,dataset_processed_v3/Train/eugenia/130.jpg,lisse,oppose,simple,oui
1305,eugenia,dataset_processed_v3/Train/eugenia/64.jpg,lisse,oppose,simple,oui
1306,eugenia,dataset_processed_v3/Train/eugenia/80.jpg,lisse,oppose,simple,oui
1307,eugenia,dataset_processed_v3/Train/eugenia/102.jpg,lisse,oppose,simple,oui
1308,eugenia,dataset_processed_v3/Train/eugenia/05.jpg,lisse,oppose,simple,oui
1309,eugenia,dataset_processed_v3/Train/eugenia/62.jpg,lisse,oppose,simple,oui
1310,eugenia,dataset_processed_v3/Train/eugenia/133.jpg,lisse,oppose,simple,oui
1311,eugenia,dataset_processed_v3/Train/eugenia/52.jpg,lisse,oppose,simple,oui
1312,eugenia,dataset_processed_v3/Train/eugenia/175.jpg,lisse,oppose,simple,oui
1313,eugenia,dataset_processed_v3/Train/eugenia/104.jpg,lisse,oppose,simple,oui
1314,eugenia,dataset_processed_v3/Train/eugenia/83.jpg,lisse,oppose,simple,oui
1315,eugenia,dataset_processed_v3/Train/eugenia/33.jpg,lisse,oppose,simple,oui
1316,eugenia,dataset_processed_v3/Train/eugenia/194.jpg,lisse,oppose,simple,oui
1317,eugenia,dataset_processed_v3/Train/eugenia/171.jpg,lisse,oppose,simple,oui
1318,eugenia,dataset_processed_v3/Train/eugenia/63.jpg,lisse,oppose,simple,oui
1319,eugenia,dataset_processed_v3/Train/eugenia/eugenia088.jpg,lisse,oppose,simple,oui
1320,eugenia,dataset_processed_v3/Train/eugenia/113.jpg,lisse,oppose,simple,oui
1321,eugenia,dataset_processed_v3/Train/eugenia/00.jpg,lisse,oppose,simple,oui
1322,eugenia,dataset_processed_v3/Train/eugenia/eugenia097.jpg,lisse,oppose,simple,oui
1323,eugenia,dataset_processed_v3/Train/eugenia/30.jpg,lisse,oppose,simple,oui
1324,eugenia,dataset_processed_v3/Train/eugenia/21.jpg,lisse,oppose,simple,oui
1325,eugenia,dataset_processed_v3/Train/eugenia/eugenia099.jpg,lisse,oppose,simple,oui
1326,eugenia,dataset_processed_v3/Train/eugenia/121.jpg,lisse,oppose,simple,oui
1327,eugenia,dataset_processed_v3/Train/eugenia/101.jpg,lisse,oppose,simple,oui
1328,eugenia,dataset_processed_v3/Train/eugenia/92.jpg,lisse,oppose,simple,oui
1329,eugenia,dataset_processed_v3/Train/eugenia/110.jpg,lisse,oppose,simple,oui
1330,eugenia,dataset_processed_v3/Train/eugenia/184.jpg,lisse,oppose,simple,oui
1331,eugenia,dataset_processed_v3/Train/eugenia/53.jpg,lisse,oppose,simple,oui
1332,eugenia,dataset_processed_v3/Train/eugenia/100.jpg,lisse,oppose,simple,oui
1333,eugenia,dataset_processed_v3/Train/eugenia/25.jpg,lisse,oppose,simple,oui
1334,eugenia,dataset_processed_v3/Train/eugenia/45.jpg,lisse,oppose,simple,oui
1335,eugenia,dataset_processed_v3/Train/eugenia/181.jpg,lisse,oppose,simple,oui
1336,eugenia,dataset_processed_v3/Train/eugenia/eugenia095.jpg,lisse,oppose,simple,oui
1337,eugenia,dataset_processed_v3/Train/eugenia/eugenia085.jpg,lisse,oppose,simple,oui
1338,eugenia,dataset_processed_v3/Train/eugenia/55.jpg,lisse,oppose,simple,oui
1339,eugenia,dataset_processed_v3/Train/eugenia/114.jpg,lisse,oppose,simple,oui
1340,eugenia,dataset_processed_v3/Train/eugenia/70.jpg,lisse,oppose,simple,oui
1341,eugenia,dataset_processed_v3/Train/eugenia/34.jpg,lisse,oppose,simple,oui
1342,eugenia,dataset_processed_v3/Train/eugenia/161.jpg,lisse,oppose,simple,oui
1343,eugenia,dataset_processed_v3/Train/eugenia/eugenia092.jpg,lisse,oppose,simple,oui
1344,eugenia,dataset_processed_v3/Train/eugenia/eugenia083.jpg,lisse,oppose,simple,oui
1345,eugenia,dataset_processed_v3/Train/eugenia/23.jpg,lisse,oppose,simple,oui
1346,eugenia,dataset_processed_v3/Train/eugenia/170.jpg,lisse,oppose,simple,oui
1347,eugenia,dataset_processed_v3/Train/eugenia/12.jpg,lisse,oppose,simple,oui
1348,eugenia,dataset_processed_v3/Train/eugenia/150.jpg,lisse,oppose,simple,oui
1349,eugenia,dataset_processed_v3/Train/eugenia/50.jpg,lisse,oppose,simple,oui
1350,eugenia,dataset_processed_v3/Train/eugenia/143.jpg,lisse,oppose,simple,oui
1351,eugenia,dataset_processed_v3/Train/eugenia/163.jpg,lisse,oppose,simple,oui
1352,eugenia,dataset_processed_v3/Train/eugenia/85.jpg,lisse,oppose,simple,oui
1353,eugenia,dataset_processed_v3/Train/eugenia/144.jpg,lisse,oppose,simple,oui
1354,eugenia,dataset_processed_v3/Train/eugenia/154.jpg,lisse,oppose,simple,oui
1355,eugenia,dataset_processed_v3/Train/eugenia/02.jpg,lisse,oppose,simple,oui
1356,eugenia,dataset_processed_v3/Train/eugenia/172.jpg,lisse,oppose,simple,oui
1357,eugenia,dataset_processed_v3/Train/eugenia/94.jpg,lisse,oppose,simple,oui
1358,eugenia,dataset_processed_v3/Train/eugenia/43.jpg,lisse,oppose,simple,oui
1359,eugenia,dataset_processed_v3/Train/eugenia/61.jpg,lisse,oppose,simple,oui
1360,eugenia,dataset_processed_v3/Train/eugenia/72.jpg,lisse,oppose,simple,oui
1361,eugenia,dataset_processed_v3/Train/eugenia/81.jpg,lisse,oppose,simple,oui
1362,eugenia,dataset_processed_v3/Train/eugenia/160.jpg,lisse,oppose,simple,oui
1363,eugenia,dataset_processed_v3/Train/eugenia/13.jpg,lisse,oppose,simple,oui
1364,eugenia,dataset_processed_v3/Train/eugenia/60.jpg,lisse,oppose,simple,oui
1365,eugenia,dataset_processed_v3/Train/eugenia/35.jpg,lisse,oppose,simple,oui
1366,eugenia,dataset_processed_v3/Train/eugenia/115.jpg,lisse,oppose,simple,oui
1367,eugenia,dataset_processed_v3/Train/eugenia/174.jpg,lisse,oppose,simple,oui
1368,eugenia,dataset_processed_v3/Train/eugenia/03.jpg,lisse,oppose,simple,oui
1369,eugenia,dataset_processed_v3/Train/eugenia/180.jpg,lisse,oppose,simple,oui
1370,eugenia,dataset_processed_v3/Train/eugenia/10.jpg,lisse,oppose,simple,oui
1371,eugenia,dataset_processed_v3/Train/eugenia/22.jpg,lisse,oppose,simple,oui
1372,eugenia,dataset_processed_v3/Train/eugenia/124.jpg,lisse,oppose,simple,oui
1373,eugenia,dataset_processed_v3/Train/eugenia/182.jpg,lisse,oppose,simple,oui
1374,eugenia,dataset_processed_v3/Train/eugenia/44.jpg,lisse,oppose,simple,oui
1375,eugenia,dataset_processed_v3/Train/eugenia/123.jpg,lisse,oppose,simple,oui
1376,eugenia,dataset_processed_v3/Train/eugenia/65.jpg,lisse,oppose,simple,oui
1377,eugenia,dataset_processed_v3/Train/eugenia/193.jpg,lisse,oppose,simple,oui
1378,eugenia,dataset_processed_v3/Train/eugenia/84.jpg,lisse,oppose,simple,oui
1379,eugenia,dataset_processed_v3/Train/eugenia/eugenia089.jpg,lisse,oppose,simple,oui
1380,eugenia,dataset_processed_v3/Train/eugenia/140.jpg,lisse,oppose,simple,oui
1381,eugenia,dataset_processed_v3/Train/eugenia/14.jpg,lisse,oppose,simple,oui
1382,eugenia,dataset_processed_v3/Train/eugenia/125.jpg,lisse,oppose,simple,oui
1383,eugenia,dataset_processed_v3/Train/eugenia/112.jpg,lisse,oppose,simple,oui
1384,eugenia,dataset_processed_v3/Train/eugenia/eugenia093.jpg,lisse,oppose,simple,oui
1385,eugenia,dataset_processed_v3/Train/eugenia/141.jpg,lisse,oppose,simple,oui
1386,eugenia,dataset_processed_v3/Train/eugenia/131.jpg,lisse,oppose,simple,oui
1387,eugenia,dataset_processed_v3/Train/eugenia/145.jpg,lisse,oppose,simple,oui
1388,eugenia,dataset_processed_v3/Train/eugenia/103.jpg,lisse,oppose,simple,oui
1389,eugenia,dataset_processed_v3/Train/eugenia/eugenia091.jpg,lisse,oppose,simple,oui
1390,eugenia,dataset_processed_v3/Train/eugenia/54.jpg,lisse,oppose,simple,oui
1391,eugenia,dataset_processed_v3/Train/eugenia/165.jpg,lisse,oppose,simple,oui
1392,eugenia,dataset_processed_v3/Train/eugenia/132.jpg,lisse,oppose,simple,oui
1393,eugenia,dataset_processed_v3/Train/eugenia/120.jpg,lisse,oppose,simple,oui
1394,eugenia,dataset_processed_v3/Train/eugenia/75.jpg,lisse,oppose,simple,oui
1395,eugenia,dataset_processed_v3/Train/eugenia/192.jpg,lisse,oppose,simple,oui
1396,eugenia,dataset_processed_v3/Train/eugenia/153.jpg,lisse,oppose,simple,oui
1397,eugenia,dataset_processed_v3/Train/eugenia/162.jpg,lisse,oppose,simple,oui
1398,eugenia,dataset_processed_v3/Train/eugenia/eugenia100.jpg,lisse,oppose,simple,oui
1399,eugenia,dataset_processed_v3/Train/eugenia/01.jpg,lisse,oppose,simple,oui
1400,rubus,dataset_processed_v3/Train/rubus/191.jpg,dente,alterne,composee,oui
1401,rubus,dataset_processed_v3/Train/rubus/42.jpg,dente,alterne,composee,oui
1402,rubus,dataset_processed_v3/Train/rubus/40.jpg,dente,alterne,composee,oui
1403,rubus,dataset_processed_v3/Train/rubus/190.jpg,dente,alterne,composee,oui
1404,rubus,dataset_processed_v3/Train/rubus/91.jpg,dente,alterne,composee,oui
1405,rubus,dataset_processed_v3/Train/rubus/173.jpg,dente,alterne,composee,oui
1406,rubus,dataset_processed_v3/Train/rubus/rubus096.jpg,dente,alterne,composee,oui
1407,rubus,dataset_processed_v3/Train/rubus/90.jpg,dente,alterne,composee,oui
1408,rubus,dataset_processed_v3/Train/rubus/134.jpg,dente,alterne,composee,oui
1409,rubus,dataset_processed_v3/Train/rubus/155.jpg,dente,alterne,composee,oui
1410,rubus,dataset_processed_v3/Train/rubus/11.jpg,dente,alterne,composee,oui
1411,rubus,dataset_processed_v3/Train/rubus/185.jpg,dente,alterne,composee,oui
1412,rubus,dataset_processed_v3/Train/rubus/15.jpg,dente,alterne,composee,oui
1413,rubus,dataset_processed_v3/Train/rubus/31.jpg,dente,alterne,composee,oui
1414,rubus,dataset_processed_v3/Train/rubus/71.jpg,dente,alterne,composee,oui
1415,rubus,dataset_processed_v3/Train/rubus/51.jpg,dente,alterne,composee,oui
1416,rubus,dataset_processed_v3/Train/rubus/24.jpg,dente,alterne,composee,oui
1417,rubus,dataset_processed_v3/Train/rubus/rubus082.jpg,dente,alterne,composee,oui
1418,rubus,dataset_processed_v3/Train/rubus/151.jpg,dente,alterne,composee,oui
1419,rubus,dataset_processed_v3/Train/rubus/111.jpg,dente,alterne,composee,oui
1420,rubus,dataset_processed_v3/Train/rubus/152.jpg,dente,alterne,composee,oui
1421,rubus,dataset_processed_v3/Train/rubus/95.jpg,dente,alterne,composee,oui
1422,rubus,dataset_processed_v3/Train/rubus/32.jpg,dente,alterne,composee,oui
1423,rubus,dataset_processed_v3/Train/rubus/183.jpg,dente,alterne,composee,oui
1424,rubus,dataset_processed_v3/Train/rubus/142.jpg,dente,alterne,composee,oui
1425,rubus,dataset_processed_v3/Train/rubus/195.jpg,dente,alterne,composee,oui
1426,rubus,dataset_processed_v3/Train/rubus/73.jpg,dente,alterne,composee,oui
1427,rubus,dataset_processed_v3/Train/rubus/135.jpg,dente,alterne,composee,oui
1428,rubus,dataset_processed_v3/Train/rubus/82.jpg,dente,alterne,composee,oui
1429,rubus,dataset_processed_v3/Train/rubus/93.jpg,dente,alterne,composee,oui
1430,rubus,dataset_processed_v3/Train/rubus/rubus090.jpg,dente,alterne,composee,oui
1431,rubus,dataset_processed_v3/Train/rubus/122.jpg,dente,alterne,composee,oui
1432,rubus,dataset_processed_v3/Train/rubus/41.jpg,dente,alterne,composee,oui
1433,rubus,dataset_processed_v3/Train/rubus/164.jpg,dente,alterne,composee,oui
1434,rubus,dataset_processed_v3/Train/rubus/rubus081.jpg,dente,alterne,composee,oui
1435,rubus,dataset_processed_v3/Train/rubus/105.jpg,dente,alterne,composee,oui
1436,rubus,dataset_processed_v3/Train/rubus/74.jpg,dente,alterne,composee,oui
1437,rubus,dataset_processed_v3/Train/rubus/20.jpg,dente,alterne,composee,oui
1438,rubus,dataset_processed_v3/Train/rubus/04.jpg,dente,alterne,composee,oui
1439,rubus,dataset_processed_v3/Train/rubus/rubus093.jpg,dente,alterne,composee,oui
1440,rubus,dataset_processed_v3/Train/rubus/130.jpg,dente,alterne,composee,oui
1441,rubus,dataset_processed_v3/Train/rubus/64.jpg,dente,alterne,composee,oui
1442,rubus,dataset_processed_v3/Train/rubus/rubus095.jpg,dente,alterne,composee,oui
1443,rubus,dataset_processed_v3/Train/rubus/rubus088.jpg,dente,alterne,composee,oui
1444,rubus,dataset_processed_v3/Train/rubus/rubus092.jpg,dente,alterne,composee,oui
1445,rubus,dataset_processed_v3/Train/rubus/rubus097.jpg,dente,alterne,composee,oui
1446,rubus,dataset_processed_v3/Train/rubus/rubus098.jpg,dente,alterne,composee,oui
1447,rubus,dataset_processed_v3/Train/rubus/80.jpg,dente,alterne,composee,oui
1448,rubus,dataset_processed_v3/Train/rubus/rubus084.jpg,dente,alterne,composee,oui
1449,rubus,dataset_processed_v3/Train/rubus/rubus086.jpg,dente,alterne,composee,oui
1450,rubus,dataset_processed_v3/Train/rubus/102.jpg,dente,alterne,composee,oui
1451,rubus,dataset_processed_v3/Train/rubus/05.jpg,dente,alterne,composee,oui
1452,rubus,dataset_processed_v3/Train/rubus/rubus094.jpg,dente,alterne,composee,oui
1453,rubus,dataset_processed_v3/Train/rubus/62.jpg,dente,alterne,composee,oui
1454,rubus,dataset_processed_v3/Train/rubus/rubus091.jpg,dente,alterne,composee,oui
1455,rubus,dataset_processed_v3/Train/rubus/133.jpg,dente,alterne,composee,oui
1456,rubus,dataset_processed_v3/Train/rubus/52.jpg,dente,alterne,composee,oui
1457,rubus,dataset_processed_v3/Train/rubus/175.jpg,dente,alterne,composee,oui
1458,rubus,dataset_processed_v3/Train/rubus/104.jpg,dente,alterne,composee,oui
1459,rubus,dataset_processed_v3/Train/rubus/rubus087.jpg,dente,alterne,composee,oui
1460,rubus,dataset_processed_v3/Train/rubus/83.jpg,dente,alterne,composee,oui
1461,rubus,dataset_processed_v3/Train/rubus/33.jpg,dente,alterne,composee,oui
1462,rubus,dataset_processed_v3/Train/rubus/194.jpg,dente,alterne,composee,oui
1463,rubus,dataset_processed_v3/Train/rubus/171.jpg,dente,alterne,composee,oui
1464,rubus,dataset_processed_v3/Train/rubus/63.jpg,dente,alterne,composee,oui
1465,rubus,dataset_processed_v3/Train/rubus/113.jpg,dente,alterne,composee,oui
1466,rubus,dataset_processed_v3/Train/rubus/00.jpg,dente,alterne,composee,oui
1467,rubus,dataset_processed_v3/Train/rubus/rubus100.jpg,dente,alterne,composee,oui
1468,rubus,dataset_processed_v3/Train/rubus/30.jpg,dente,alterne,composee,oui
1469,rubus,dataset_processed_v3/Train/rubus/21.jpg,dente,alterne,composee,oui
1470,rubus,dataset_processed_v3/Train/rubus/121.jpg,dente,alterne,composee,oui
1471,rubus,dataset_processed_v3/Train/rubus/101.jpg,dente,alterne,composee,oui
1472,rubus,dataset_processed_v3/Train/rubus/92.jpg,dente,alterne,composee,oui
1473,rubus,dataset_processed_v3/Train/rubus/110.jpg,dente,alterne,composee,oui
1474,rubus,dataset_processed_v3/Train/rubus/184.jpg,dente,alterne,composee,oui
1475,rubus,dataset_processed_v3/Train/rubus/53.jpg,dente,alterne,composee,oui
1476,rubus,dataset_processed_v3/Train/rubus/100.jpg,dente,alterne,composee,oui
1477,rubus,dataset_processed_v3/Train/rubus/25.jpg,dente,alterne,composee,oui
1478,rubus,dataset_processed_v3/Train/rubus/45.jpg,dente,alterne,composee,oui
1479,rubus,dataset_processed_v3/Train/rubus/rubus085.jpg,dente,alterne,composee,oui
1480,rubus,dataset_processed_v3/Train/rubus/181.jpg,dente,alterne,composee,oui
1481,rubus,dataset_processed_v3/Train/rubus/55.jpg,dente,alterne,composee,oui
1482,rubus,dataset_processed_v3/Train/rubus/114.jpg,dente,alterne,composee,oui
1483,rubus,dataset_processed_v3/Train/rubus/70.jpg,dente,alterne,composee,oui
1484,rubus,dataset_processed_v3/Train/rubus/34.jpg,dente,alterne,composee,oui
1485,rubus,dataset_processed_v3/Train/rubus/161.jpg,dente,alterne,composee,oui
1486,rubus,dataset_processed_v3/Train/rubus/23.jpg,dente,alterne,composee,oui
1487,rubus,dataset_processed_v3/Train/rubus/170.jpg,dente,alterne,composee,oui
1488,rubus,dataset_processed_v3/Train/rubus/12.jpg,dente,alterne,composee,oui
1489,rubus,dataset_processed_v3/Train/rubus/150.jpg,dente,alterne,composee,oui
1490,rubus,dataset_processed_v3/Train/rubus/rubus089.jpg,dente,alterne,composee,oui
1491,rubus,dataset_processed_v3/Train/rubus/50.jpg,dente,alterne,composee,oui
1492,rubus,dataset_processed_v3/Train/rubus/143.jpg,dente,alterne,composee,oui
1493,rubus,dataset_processed_v3/Train/rubus/163.jpg,dente,alterne,composee,oui
1494,rubus,dataset_processed_v3/Train/rubus/85.jpg,dente,alterne,composee,oui
1495,rubus,dataset_processed_v3/Train/rubus/144.jpg,dente,alterne,composee,oui
1496,rubus,dataset_processed_v3/Train/rubus/154.jpg,dente,alterne,composee,oui
1497,rubus,dataset_processed_v3/Train/rubus/02.jpg,dente,alterne,composee,oui
1498,rubus,dataset_processed_v3/Train/rubus/172.jpg,dente,alterne,composee,oui
1499,rubus,dataset_processed_v3/Train/rubus/94.jpg,dente,alterne,composee,oui
1500,rubus,dataset_processed_v3/Train/rubus/43.jpg,dente,alterne,composee,oui
1501,rubus,dataset_processed_v3/Train/rubus/61.jpg,dente,alterne,composee,oui
1502,rubus,dataset_processed_v3/Train/rubus/72.jpg,dente,alterne,composee,oui
1503,rubus,dataset_processed_v3/Train/rubus/81.jpg,dente,alterne,composee,oui
1504,rubus,dataset_processed_v3/Train/rubus/160.jpg,dente,alterne,composee,oui
1505,rubus,dataset_processed_v3/Train/rubus/rubus083.jpg,dente,alterne,composee,oui
1506,rubus,dataset_processed_v3/Train/rubus/13.jpg,dente,alterne,composee,oui
1507,rubus,dataset_processed_v3/Train/rubus/60.jpg,dente,alterne,composee,oui
1508,rubus,dataset_processed_v3/Train/rubus/35.jpg,dente,alterne,composee,oui
1509,rubus,dataset_processed_v3/Train/rubus/115.jpg,dente,alterne,composee,oui
1510,rubus,dataset_processed_v3/Train/rubus/174.jpg,dente,alterne,composee,oui
1511,rubus,dataset_processed_v3/Train/rubus/03.jpg,dente,alterne,composee,oui
1512,rubus,dataset_processed_v3/Train/rubus/180.jpg,dente,alterne,composee,oui
1513,rubus,dataset_processed_v3/Train/rubus/10.jpg,dente,alterne,composee,oui
1514,rubus,dataset_processed_v3/Train/rubus/rubus099.jpg,dente,alterne,composee,oui
1515,rubus,dataset_processed_v3/Train/rubus/22.jpg,dente,alterne,composee,oui
1516,rubus,dataset_processed_v3/Train/rubus/124.jpg,dente,alterne,composee,oui
1517,rubus,dataset_processed_v3/Train/rubus/182.jpg,dente,alterne,composee,oui
1518,rubus,dataset_processed_v3/Train/rubus/44.jpg,dente,alterne,composee,oui
1519,rubus,dataset_processed_v3/Train/rubus/123.jpg,dente,alterne,composee,oui
1520,rubus,dataset_processed_v3/Train/rubus/65.jpg,dente,alterne,composee,oui
1521,rubus,dataset_processed_v3/Train/rubus/193.jpg,dente,alterne,composee,oui
1522,rubus,dataset_processed_v3/Train/rubus/84.jpg,dente,alterne,composee,oui
1523,rubus,dataset_processed_v3/Train/rubus/140.jpg,dente,alterne,composee,oui
1524,rubus,dataset_processed_v3/Train/rubus/14.jpg,dente,alterne,composee,oui
1525,rubus,dataset_processed_v3/Train/rubus/125.jpg,dente,alterne,composee,oui
1526,rubus,dataset_processed_v3/Train/rubus/112.jpg,dente,alterne,composee,oui
1527,rubus,dataset_processed_v3/Train/rubus/141.jpg,dente,alterne,composee,oui
1528,rubus,dataset_processed_v3/Train/rubus/131.jpg,dente,alterne,composee,oui
1529,rubus,dataset_processed_v3/Train/rubus/145.jpg,dente,alterne,composee,oui
1530,rubus,dataset_processed_v3/Train/rubus/103.jpg,dente,alterne,composee,oui
1531,rubus,dataset_processed_v3/Train/rubus/54.jpg,dente,alterne,composee,oui
